page_id,course_id,course_code,source_kind,source_surface,canvas_object_type,canvas_object_id,title,requested_url,resolved_url,redirected,requires_external_handler,depth,markdown_path,metadata_path,visible_heading_count,link_count,iframe_count,module_item_count,assignment_row_count,grade_row_count,metadata_heading_count,nav_count,hidden_text_count,heading_sample,captured_at
00041-mth-252-module-item-topic-q-a-discussion,2080857,MTH-252,module_item,module_item,discussion,11593476,Topic: Q&A Discussion,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982539,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593476?module_item_id=26982539,yes,,1,markdown/00041-mth-252-module-item-topic-q-a-discussion.md,metadata/00041-mth-252-module-item-topic-q-a-discussion.json,0,27,3,0,0,0,0,9,0,,2026-07-18T06:08:10.255Z
00042-mth-252-module-item-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,file,119223484,MLC Hours.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982536,https://canvas.oregonstate.edu/courses/2080857/files/119223484?module_item_id=26982536,yes,,1,markdown/00042-mth-252-module-item-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026.md,metadata/00042-mth-252-module-item-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026.json,1,31,4,0,0,0,1,9,4,MLC Hours.pdf,2026-07-18T06:08:13.048Z
00043-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,how-to-videos,How-To Videos: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982537,https://canvas.oregonstate.edu/courses/2080857/pages/how-to-videos?module_item_id=26982537,yes,,1,markdown/00043-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026.md,metadata/00043-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026.json,4,26,6,0,0,0,4,9,0,How-To Videos | Study Strategy Tips | Knewton Alta Adaptive Assignments | Gradescope Assignments,2026-07-18T06:08:16.905Z
00044-mth-252-module-item-review-optional-3-3-differentiation-rules,2080857,MTH-252,module_item,module_item,module_item,26982540,Review (Optional) - 3.3 Differentiation Rules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982540,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982540,,yes,1,markdown/00044-mth-252-module-item-review-optional-3-3-differentiation-rules.md,metadata/00044-mth-252-module-item-review-optional-3-3-differentiation-rules.json,0,29,3,0,0,0,0,9,3,,2026-07-18T06:08:20.914Z
00045-mth-252-module-item-review-optional-3-5-derivatives-of-trigonometric-functions,2080857,MTH-252,module_item,module_item,module_item,26982541,Review (Optional) - 3.5 Derivatives of Trigonometric Functions,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982541,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982541,,yes,1,markdown/00045-mth-252-module-item-review-optional-3-5-derivatives-of-trigonometric-functions.md,metadata/00045-mth-252-module-item-review-optional-3-5-derivatives-of-trigonometric-functions.json,0,27,3,0,0,0,0,9,0,,2026-07-18T06:08:23.472Z
00046-mth-252-module-item-review-optional-3-6-the-chain-rule,2080857,MTH-252,module_item,module_item,module_item,26982542,Review (Optional) - 3.6 The Chain Rule,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982542,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982542,,yes,1,markdown/00046-mth-252-module-item-review-optional-3-6-the-chain-rule.md,metadata/00046-mth-252-module-item-review-optional-3-6-the-chain-rule.json,0,27,3,0,0,0,0,9,0,,2026-07-18T06:08:26.306Z
00047-mth-252-module-item-review-optional-3-9-derivatives-of-exponential-and-logarithmic-functions,2080857,MTH-252,module_item,module_item,module_item,26982543,Review (Optional) - 3.9 Derivatives of Exponential and Logarithmic Functions,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982543,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982543,,yes,1,markdown/00047-mth-252-module-item-review-optional-3-9-derivatives-of-exponential-and-logarithmic-functions.md,metadata/00047-mth-252-module-item-review-optional-3-9-derivatives-of-exponential-and-logarithmic-functions.json,0,29,3,0,0,0,0,9,3,,2026-07-18T06:08:28.956Z
00048-mth-252-module-item-module-1-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,module-1-overview,Module 1 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982544,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-overview?module_item_id=26982544,yes,,1,markdown/00048-mth-252-module-item-module-1-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00048-mth-252-module-item-module-1-overview-integral-calculus-mth-252z-400-u2026.json,4,30,2,0,0,0,4,9,3,Module 1 — Overview | Introduction | Module Learning Outcomes | Task List,2026-07-18T06:08:31.705Z
00049-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,module_item,module_item,page,module-1-learning-materials-and-practice-activities-3-5-hours-2,Module 1 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982545,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982545,yes,,1,markdown/00049-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00049-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,7,41,3,0,0,0,7,9,16,Module 1 — Learning Materials and Practice Activities 🕓 3 - 5 hours | Intro | Readings | Riemann Sum Calculator (RSC) | Videos,2026-07-18T06:08:34.569Z
00050-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,file,119223553,252-Lecture-1.1-to-ME1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982546,https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546,yes,,1,markdown/00050-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026.md,metadata/00050-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026.json,1,31,4,0,0,0,1,9,4,252-Lecture-1.1-to-ME1.pdf,2026-07-18T06:08:37.663Z
00051-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,dr-gs-videos-%3E-1-dot-1,Dr. G's Videos --> 1.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982547,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-1?module_item_id=26982547,yes,,1,markdown/00051-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026.md,metadata/00051-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026.json,1,28,6,0,0,0,1,9,3,Dr. G's Videos --> 1.1,2026-07-18T06:08:41.156Z
00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,quiz,3167659,Pre-Class Reading Quiz - 1.1 (RQ-1.1): INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982548,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659?module_item_id=26982548,yes,,1,markdown/00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.md,metadata/00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.json,4,29,3,0,0,0,4,9,2,Pre-Class Reading Quiz - 1.1 (RQ-1.1) | Instructions | Purpose | Instructions,2026-07-18T06:08:44.905Z
00053-mth-252-module-item-module-1-written-homework-whw-1-2-hours,2080857,MTH-252,module_item,module_item,assignment,10586053,Module 1 — Written Homework (WHW 1) 🕓 2 hours,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982549,https://canvas.oregonstate.edu/courses/2080857/assignments/10586053?module_item_id=26982549,yes,yes,1,markdown/00053-mth-252-module-item-module-1-written-homework-whw-1-2-hours.md,metadata/00053-mth-252-module-item-module-1-written-homework-whw-1-2-hours.json,7,59,3,0,0,0,7,9,32,Module 1 — Written Homework (WHW 1) 🕓 2 hours | Purpose | Instructions | Formatting | Submission Details,2026-07-18T06:08:48.456Z
00054-mth-252-module-item-intro-reflect-1,2080857,MTH-252,module_item,module_item,assignment,10586044,Intro Reflect 1,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982550,https://canvas.oregonstate.edu/courses/2080857/assignments/10586044?module_item_id=26982550,yes,yes,1,markdown/00054-mth-252-module-item-intro-reflect-1.md,metadata/00054-mth-252-module-item-intro-reflect-1.json,2,55,3,0,0,0,2,9,29,Intro Reflect 1 | Rubric,2026-07-18T06:08:52.212Z
00055-mth-252-module-item-achieve-1-1-approximating-areas,2080857,MTH-252,module_item,module_item,assignment,10586025,Achieve - 1.1 Approximating Areas,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982551,https://canvas.oregonstate.edu/courses/2080857/assignments/10586025?module_item_id=26982551,yes,yes,1,markdown/00055-mth-252-module-item-achieve-1-1-approximating-areas.md,metadata/00055-mth-252-module-item-achieve-1-1-approximating-areas.json,2,55,3,0,0,0,2,9,29,Achieve - 1.1 Approximating Areas | Rubric,2026-07-18T06:08:55.315Z
00056-mth-252-module-item-topic-module-1-discussion-reflection-whw-1-0-25-hour,2080857,MTH-252,module_item,module_item,discussion,11593475,Topic: Module 1 — Discussion Reflection: WHW 1 🕓 0.25 hour,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982552,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593475?module_item_id=26982552,yes,,1,markdown/00056-mth-252-module-item-topic-module-1-discussion-reflection-whw-1-0-25-hour.md,metadata/00056-mth-252-module-item-topic-module-1-discussion-reflection-whw-1-0-25-hour.json,0,27,3,0,0,0,0,9,0,,2026-07-18T06:08:58.407Z
00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,module-2-overview,Module 2 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982553,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-overview?module_item_id=26982553,yes,,1,markdown/00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026.json,4,28,2,0,0,0,4,9,0,Module 2 — Overview | Introduction | Module Learning Outcomes | Task List,2026-07-18T06:09:04.312Z
00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,module_item,module_item,page,module-2-learning-materials-and-practice-activities-3-5-hours-2,Module 2 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982554,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982554,yes,,1,markdown/00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,7,41,3,0,0,0,7,9,16,Module 2 — Learning Materials and Practice Activities 🕓 3 - 5 hours | Intro | Readings | Riemann Sum Calculator (RSC) | Videos,2026-07-18T06:09:07.406Z
00059-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,file,119223553,252-Lecture-1.1-to-ME1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982555,https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982555,yes,,1,markdown/00059-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026.md,metadata/00059-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026.json,1,28,4,0,0,0,1,9,1,252-Lecture-1.1-to-ME1.pdf,2026-07-18T06:09:10.389Z
00060-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,dr-gs-videos-%3E-1-dot-2,Dr. G's Videos --> 1.2: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982556,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-2?module_item_id=26982556,yes,,1,markdown/00060-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026.md,metadata/00060-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026.json,1,26,7,0,0,0,1,9,0,Dr. G's Videos --> 1.2,2026-07-18T06:09:14.615Z
00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,quiz,3167658,Pre-Class Reading Quiz - 1.2 (RQ-1.2): INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982557,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167658?module_item_id=26982557,yes,,1,markdown/00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026.md,metadata/00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026.json,4,30,3,0,0,0,4,9,5,Pre-Class Reading Quiz - 1.2 (RQ-1.2) | Instructions | Purpose | Instructions,2026-07-18T06:09:20.659Z
00062-mth-252-module-item-module-2-written-homework-whw-2-3-hours,2080857,MTH-252,module_item,module_item,assignment,10586055,Module 2 — Written Homework (WHW 2) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982558,https://canvas.oregonstate.edu/courses/2080857/assignments/10586055?module_item_id=26982558,yes,,1,markdown/00062-mth-252-module-item-module-2-written-homework-whw-2-3-hours.md,metadata/00062-mth-252-module-item-module-2-written-homework-whw-2-3-hours.json,7,58,3,0,0,0,7,9,31,Module 2 — Written Homework (WHW 2) 🕓 3 hours | Purpose | Instructions | Formatting | Submission Details,2026-07-18T06:09:24.713Z
00063-mth-252-module-item-reflection-2,2080857,MTH-252,module_item,module_item,assignment,10586063,Reflection 2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982559,https://canvas.oregonstate.edu/courses/2080857/assignments/10586063?module_item_id=26982559,yes,yes,1,markdown/00063-mth-252-module-item-reflection-2.md,metadata/00063-mth-252-module-item-reflection-2.json,2,55,3,0,0,0,2,9,29,Reflection 2 | Rubric,2026-07-18T06:09:31.518Z
00064-mth-252-module-item-achieve-1-2-the-definite-integral,2080857,MTH-252,module_item,module_item,assignment,10586026,Achieve - 1.2 The Definite Integral,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982560,https://canvas.oregonstate.edu/courses/2080857/assignments/10586026?module_item_id=26982560,yes,yes,1,markdown/00064-mth-252-module-item-achieve-1-2-the-definite-integral.md,metadata/00064-mth-252-module-item-achieve-1-2-the-definite-integral.json,2,55,3,0,0,0,2,9,29,Achieve - 1.2 The Definite Integral | Rubric,2026-07-18T06:09:35.160Z
00065-mth-252-module-item-topic-module-2-discussion-reflection-0-5-hour,2080857,MTH-252,module_item,module_item,discussion,11593474,Topic: Module 2 — Discussion Reflection 🕓 0.5 hour,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982561,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593474?module_item_id=26982561,yes,,1,markdown/00065-mth-252-module-item-topic-module-2-discussion-reflection-0-5-hour.md,metadata/00065-mth-252-module-item-topic-module-2-discussion-reflection-0-5-hour.json,0,27,3,0,0,0,0,9,0,,2026-07-18T06:09:38.607Z
00066-mth-252-module-item-mini-exam-1-tues-thur-no-late-submissions,2080857,MTH-252,module_item,module_item,assignment,10586045,Mini-Exam 1 - Tues - Thur (No late submissions),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982562,https://canvas.oregonstate.edu/courses/2080857/assignments/10586045?module_item_id=26982562,yes,yes,1,markdown/00066-mth-252-module-item-mini-exam-1-tues-thur-no-late-submissions.md,metadata/00066-mth-252-module-item-mini-exam-1-tues-thur-no-late-submissions.json,8,64,3,0,0,0,8,9,32,Mini-Exam 1 - Tues - Thur (No late submissions) | Instructions | Formatting | Submission Details | Due Date,2026-07-18T06:09:44.112Z
00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,module_item,module_item,page,module-3-overview,Module 3 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982563,https://canvas.oregonstate.edu/courses/2080857/pages/module-3-overview?module_item_id=26982563,yes,,1,markdown/00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026.json,4,30,3,0,0,0,4,9,3,Module 3 — Overview | Introduction | Module Learning Outcomes | Task List,2026-07-18T06:09:47.411Z
00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,module_item,module_item,page,module-3-learning-materials-and-practice-activities-3-5-hours-2,Module 3 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982564,https://canvas.oregonstate.edu/courses/2080857/pages/module-3-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982564,yes,,1,markdown/00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,7,53,3,0,0,0,7,9,28,Module 3 — Learning Materials and Practice Activities 🕓 3 - 5 hours | Intro | Readings | Riemann Sum Calculator (RSC) | Videos,2026-07-18T06:09:50.659Z
