issue_id,severity,issue_type,course_id,course_code,page_id,title,requested_url,resolved_url,source_file,detail,access_resolution_status,access_resolution_reason,access_final_action
issue-0061,low,redirected,2080857,MTH-252,00073-mth-252-module-item-module-4-overview-integral-calculus-mth-252z-400-u2026,Module 4 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982572,https://canvas.oregonstate.edu/courses/2080857/pages/module-4-overview?module_item_id=26982572,metadata/00073-mth-252-module-item-module-4-overview-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0062,low,redirected,2080857,MTH-252,00074-mth-252-module-item-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,Module 4 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982573,https://canvas.oregonstate.edu/courses/2080857/pages/module-4-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982573,metadata/00074-mth-252-module-item-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,Requested URL resolved to a different URL.,,,
issue-0063,low,redirected,2080857,MTH-252,00075-mth-252-module-item-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-1.3-to-ME2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982574,https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982574,metadata/00075-mth-252-module-item-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0064,low,redirected,2080857,MTH-252,00076-mth-252-module-item-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,"Dr G's Videos --> Sect 1.3, 1.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/modules/items/26982575,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-3-1-dot-4?module_item_id=26982575,metadata/00076-mth-252-module-item-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0065,low,redirected,2080857,MTH-252,00077-mth-252-module-item-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,"Dr G's Videos --> Sect 1.4, 1.5, 1.6: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/modules/items/26982576,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-4-1-dot-5-1-dot-6?module_item_id=26982576,metadata/00077-mth-252-module-item-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0066,low,redirected,2080857,MTH-252,00078-mth-252-module-item-rq-1-4-integral-calculus-mth-252z-400-u2026,RQ-1.4 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982577,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167664?module_item_id=26982577,metadata/00078-mth-252-module-item-rq-1-4-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0067,low,redirected,2080857,MTH-252,00079-mth-252-module-item-rq-1-5-integral-calculus-mth-252z-400-u2026,RQ-1.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982578,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167662?module_item_id=26982578,metadata/00079-mth-252-module-item-rq-1-5-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0068,low,redirected,2080857,MTH-252,00080-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982579,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654?module_item_id=26982579,metadata/00080-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0069,low,redirected,2080857,MTH-252,00081-mth-252-module-item-module-4-written-homework-whw-4-3-hours,Module 4 — Written Homework (WHW 4) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982580,https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580,metadata/00081-mth-252-module-item-module-4-written-homework-whw-4-3-hours.json,Requested URL resolved to a different URL.,,,
issue-0070,medium,external_tool,2080857,MTH-252,00082-mth-252-module-item-achieve-1-4-integration-formulas-and-the-net-change-theorem,Achieve - 1.4 Integration Formulas and the Net Change Theorem,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982581,https://canvas.oregonstate.edu/courses/2080857/assignments/10586028?module_item_id=26982581,metadata/00082-mth-252-module-item-achieve-1-4-integration-formulas-and-the-net-change-theorem.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0071,low,redirected,2080857,MTH-252,00082-mth-252-module-item-achieve-1-4-integration-formulas-and-the-net-change-theorem,Achieve - 1.4 Integration Formulas and the Net Change Theorem,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982581,https://canvas.oregonstate.edu/courses/2080857/assignments/10586028?module_item_id=26982581,metadata/00082-mth-252-module-item-achieve-1-4-integration-formulas-and-the-net-change-theorem.json,Requested URL resolved to a different URL.,,,
issue-0072,medium,external_tool,2080857,MTH-252,00083-mth-252-module-item-achieve-1-5-substitution,Achieve - 1.5 Substitution,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982582,https://canvas.oregonstate.edu/courses/2080857/assignments/10586029?module_item_id=26982582,metadata/00083-mth-252-module-item-achieve-1-5-substitution.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0073,low,redirected,2080857,MTH-252,00083-mth-252-module-item-achieve-1-5-substitution,Achieve - 1.5 Substitution,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982582,https://canvas.oregonstate.edu/courses/2080857/assignments/10586029?module_item_id=26982582,metadata/00083-mth-252-module-item-achieve-1-5-substitution.json,Requested URL resolved to a different URL.,,,
issue-0074,medium,external_tool,2080857,MTH-252,00084-mth-252-module-item-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions,Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982583,https://canvas.oregonstate.edu/courses/2080857/assignments/10586030?module_item_id=26982583,metadata/00084-mth-252-module-item-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0075,low,redirected,2080857,MTH-252,00084-mth-252-module-item-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions,Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982583,https://canvas.oregonstate.edu/courses/2080857/assignments/10586030?module_item_id=26982583,metadata/00084-mth-252-module-item-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions.json,Requested URL resolved to a different URL.,,,
issue-0076,low,redirected,2080857,MTH-252,00085-mth-252-module-item-topic-module-4-discussion-reflection-whw-4-0-5-hour,Topic: Module 4 — Discussion Reflection: WHW 4 🕓 0.5 hour,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982584,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593472?module_item_id=26982584,metadata/00085-mth-252-module-item-topic-module-4-discussion-reflection-whw-4-0-5-hour.json,Requested URL resolved to a different URL.,,,
issue-0077,low,redirected,2080857,MTH-252,00086-mth-252-module-item-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982585,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585,metadata/00086-mth-252-module-item-mini-exam-2-no-calculators-on-this-exam.json,Requested URL resolved to a different URL.,,,
issue-0078,low,redirected,2080857,MTH-252,00087-mth-252-module-item-module-5-overview-integral-calculus-mth-252z-400-u2026,Module 5 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982586,https://canvas.oregonstate.edu/courses/2080857/pages/module-5-overview?module_item_id=26982586,metadata/00087-mth-252-module-item-module-5-overview-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0079,low,redirected,2080857,MTH-252,00088-mth-252-module-item-module-5-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,Module 5 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982587,https://canvas.oregonstate.edu/courses/2080857/pages/module-5-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982587,metadata/00088-mth-252-module-item-module-5-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,Requested URL resolved to a different URL.,,,
issue-0080,low,redirected,2080857,MTH-252,00089-mth-252-module-item-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-3.1-to-ME3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982588,https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982588,metadata/00089-mth-252-module-item-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0081,low,redirected,2080857,MTH-252,00090-mth-252-module-item-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,"Dr G's Videos --> 3.1, 3.2: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/modules/items/26982589,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-1-3-dot-2?module_item_id=26982589,metadata/00090-mth-252-module-item-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0082,low,redirected,2080857,MTH-252,00091-mth-252-module-item-lecture-3-1-3-2-pdf-integral-calculus-mth-252z-400-u2026,Lecture-3.1-3.2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982590,https://canvas.oregonstate.edu/courses/2080857/files/119223595?module_item_id=26982590,metadata/00091-mth-252-module-item-lecture-3-1-3-2-pdf-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0083,low,redirected,2080857,MTH-252,00092-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982591,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660?module_item_id=26982591,metadata/00092-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0084,low,redirected,2080857,MTH-252,00093-mth-252-module-item-rq-3-2-integral-calculus-mth-252z-400-u2026,RQ-3.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982592,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167667?module_item_id=26982592,metadata/00093-mth-252-module-item-rq-3-2-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0085,low,redirected,2080857,MTH-252,00094-mth-252-module-item-topic-module-5-discussion-reflection-mini-exam-2-0-5-hour,Topic: Module 5 — Discussion Reflection: Mini-Exam 2 🕓 0.5 hour,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982593,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593471?module_item_id=26982593,metadata/00094-mth-252-module-item-topic-module-5-discussion-reflection-mini-exam-2-0-5-hour.json,Requested URL resolved to a different URL.,,,
issue-0086,low,redirected,2080857,MTH-252,00095-mth-252-module-item-module-5-written-homework-whw-5-3-hours,Module 5 — Written Homework (WHW 5) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982594,https://canvas.oregonstate.edu/courses/2080857/assignments/10586058?module_item_id=26982594,metadata/00095-mth-252-module-item-module-5-written-homework-whw-5-3-hours.json,Requested URL resolved to a different URL.,,,
issue-0087,medium,external_tool,2080857,MTH-252,00096-mth-252-module-item-achieve-3-1-integration-by-parts,Achieve - 3.1 Integration by Parts,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982595,https://canvas.oregonstate.edu/courses/2080857/assignments/10586037?module_item_id=26982595,metadata/00096-mth-252-module-item-achieve-3-1-integration-by-parts.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0088,low,redirected,2080857,MTH-252,00096-mth-252-module-item-achieve-3-1-integration-by-parts,Achieve - 3.1 Integration by Parts,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982595,https://canvas.oregonstate.edu/courses/2080857/assignments/10586037?module_item_id=26982595,metadata/00096-mth-252-module-item-achieve-3-1-integration-by-parts.json,Requested URL resolved to a different URL.,,,
issue-0089,medium,external_tool,2080857,MTH-252,00097-mth-252-module-item-achieve-3-2-trigonometric-integrals,Achieve - 3.2 Trigonometric Integrals,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982596,https://canvas.oregonstate.edu/courses/2080857/assignments/10586038?module_item_id=26982596,metadata/00097-mth-252-module-item-achieve-3-2-trigonometric-integrals.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0090,low,redirected,2080857,MTH-252,00097-mth-252-module-item-achieve-3-2-trigonometric-integrals,Achieve - 3.2 Trigonometric Integrals,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982596,https://canvas.oregonstate.edu/courses/2080857/assignments/10586038?module_item_id=26982596,metadata/00097-mth-252-module-item-achieve-3-2-trigonometric-integrals.json,Requested URL resolved to a different URL.,,,
issue-0091,low,redirected,2080857,MTH-252,00098-mth-252-module-item-module-6-overview-integral-calculus-mth-252z-400-u2026,Module 6 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982597,https://canvas.oregonstate.edu/courses/2080857/pages/module-6-overview?module_item_id=26982597,metadata/00098-mth-252-module-item-module-6-overview-integral-calculus-mth-252z-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0092,low,redirected,2080857,MTH-252,00099-mth-252-module-item-module-6-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,Module 6 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982598,https://canvas.oregonstate.edu/courses/2080857/pages/module-6-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982598,metadata/00099-mth-252-module-item-module-6-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json,Requested URL resolved to a different URL.,,,
